name,slug,description,price,sale_price,category_id,material,origin,style,stock,image_url,filter_color,filter_material,filter_construction,filter_pattern,filter_weave,dim1_label,dim1_width,dim1_length,dim1_shape,dim1_price,dim1_sale_price,dim1_stock,dim1_default,dim2_label,dim2_width,dim2_length,dim2_shape,dim2_price,dim2_sale_price,dim2_stock,dim2_default,dim3_label,dim3_width,dim3_length,dim3_shape,dim3_price,dim3_sale_price,dim3_stock,dim3_default,colors
Elios,elios,"Simple, understated and oh-so-stylish are the ideal descriptions for the timeless patterns found in this contemporary collection. Handcrafted in a Lori-Loom",27.5,,7.0,"Wool & Silkette",India,Contemporary,1,"Elios - ES1559.jpg","Beige Marble","Wool & Silkette",Handloomed,,,"6' x 9'",6.0,9.0,rectangular,1485.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2200.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2970.0,,1.0,no,"Beige Marble:#E8DCC4"
Empire,empire,"There is nothing average about Empire - an elegant collection of supreme quality hand-tufted traditional designs made of densely woven premium wool. A special finishing wash process imparts to each rug a unique, distinctive antique look and feel.",17.5,,7.0,"Wool Hand Tufted",India,Traditional,1,"Empire - EM-288_1779115295.jpg","Light Blue - Gold, Slate Blue","Wool Hand Tufted",,,,"6' x 9'",6.0,9.0,rectangular,945.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,1400.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,1890.0,,1.0,no,"Light Blue - Gold:#3A6EA8, Slate Blue:#3A6EA8"
Equinox,equinox,"Fusing modern color sensibilities together with random transitional “broken“ motifs, the patterns in this remarkable collection are meticulously hand knotted in a Tibetan knot weave using a combination of wool and SilketteTM. Some of the designs in this impressive rug collection feature the added dimension of hand carving.",62.5,,7.0,"Wool & Silkette",India,Contemporary,1,"Equinox - EQ-591.jpg","Grey - Earth, Pastels Abstract","Wool & Silkette","Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,3375.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,5000.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,6750.0,,1.0,no,"Grey - Earth:#808080, Pastels Abstract:#B0ABA0"
Haven,haven,"The soft-focus look and plush quality of the rugs in this transitional collection is the result of variations in pile height and pattern. Hand knotted using 100% premium hand-spun wool, these versatile rugs are an ideal choice for most any home or décor.",25.0,,7.0,Wool,India,Contemporary,1,"Haven - HV-134.jpg","Sky - Natural, Grey Tones",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,1350.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2000.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2700.0,,1.0,no,"Sky - Natural:#B0ABA0, Grey Tones:#808080"
Helix,helix,"Contemporary graphic motifs project a spirit of modern sophistication to the various patterns in this cutting-edge rug collection. Meticulously hand knotted of premium hand-spun wool.",40.0,,7.0,Wool,India,Contemporary,1,"Helix - HX1491.jpg","Azure - Cream -Grey, Greys - Sand - Sage",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,2160.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3200.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4320.0,,1.0,no,"Azure - Cream -Grey:#F5F0E1, Greys - Sand - Sage:#D9C7A3"
Himalaya,himalaya,"Modern linear designs and bold curves tell a story of artful simplicity in this cutting-edge area rug collection. Meticulously hand knotted of 100% premium hand-spun wool yarns",40.0,,7.0,Wool,India,Contemporary,1,"Himalaya - HM1622.jpg","Honey - Greys  Earth",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,2160.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3200.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4320.0,,1.0,no,"Honey - Greys Earth:#B0ABA0"
Hudson,hudson,"Easy-to-decorate with colorways and handsome textural woven check patterns with subtle strie effects make these transitional rugs an ideal choice for use in homes, offices and any number of installations.",12.5,,7.0,"Wool & Silkette",India,Contemporary,1,"Hudson - HD1225.jpg","Steel - White, White - Granite, Grey - White","Wool & Silkette",Handloomed,,,"6' x 9'",6.0,9.0,rectangular,675.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,1000.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,1350.0,,1.0,no,"Steel - White:#7C8B96, White - Granite:#FFFFFF, Grey - White:#808080"
Kensignton,kensignton,"Inspired by Heriz, Mahal and Oushak designs and rendered in some of today’s most popular fashion colors, these highly decorative rugs are at home in most any setting from casual to formal. Meticulously hand knotted using 100% premium hand-spun wool yarns, each rug features a desirable abrash and the appeal of a fine antique.",40.0,,7.0,Wool,India,Traditional,1,"Kensington - KN-190.jpg","Oatmeal/Denim, Vintage Indigo, Parchment",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,2160.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3200.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4320.0,,1.0,no,"Oatmeal/Denim:#B0ABA0, Vintage Indigo:#B0ABA0, Parchment:#B0ABA0"
Kingsley,kingsley,"Updated-traditional and abstract designs in modern fashion colors, power-loomed in a multi-textural high-low weave using a creative combination of Silkette™ and acrylic yarns. Bound by hand and finished by hand, this especially fine collection displays a knots-per-square-inch equivalent (620 KPSI) that would be nearly impossible to achieve in hand-knotted styles. Designed to enhance the look and style-quotient of any décor!",20.0,,7.0,Nylon,India,Contemporary,1,"Kingsley - KL-340.jpg",Greys/Multi,Nylon,Powerloom,,,"6' x 9'",6.0,9.0,rectangular,1080.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,1600.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2160.0,,1.0,no,Greys/Multi:#B0ABA0
Kozan,kozan,"Easy on the eye and soft underfoot, the rugs in the Kozan collection feature traditional Oushak designs that are hand knotted using 100% hand-spun wool in a Turkish knot weave. These vintage-inspired colors and patterns elevate your beautiful rooms to an entirely new level. So very fashionable!",60.0,,7.0,Wool,India,Traditional,1,"Kozan - KZ-132.jpg","Vintage Blue, Golden / Coffee",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,3240.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,4800.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,6480.0,,1.0,no,"Vintage Blue:#3A6EA8, Golden / Coffee:#C9A227"
Lennox,lennox,"Stylish heathered-tweed effects make these handsome transitional rugs an ideal choice for any number of uses in homes, offices and any number of installations.",17.5,,7.0,Nylon,India,Contemporary,1,"Lennox - LE1235.jpg","Grey - Granite, Steel Greys",Nylon,Powerloom,,,"6' x 9'",6.0,9.0,rectangular,945.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,1400.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,1890.0,,1.0,no,"Grey - Granite:#808080, Steel Greys:#7C8B96"
Lilah,lilah,"A traditional Oushak collection that incorporates classic patterns and designs in updated colorways ranging from tone-on-tone neutrals to many of the trendy colors embraced by designers. Carefully hand knotted using fine hand-spun wool yarns in a special Turkish knot style.",27.5,,7.0,Wool,India,Traditional,1,"Lilah - LL-745.jpg","Sand Dune, Midnight, Airy Blue",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,1485.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2200.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2970.0,,1.0,no,"Sand Dune:#D9C7A3, Midnight:#B0ABA0, Airy Blue:#3A6EA8"
Lyra,lyra,"A stunning high-end collection of classic traditional florals and other desirable motifs meticulously hand knotted using premium hand-spun wool yarns and featuring zero pile. Available in assorted designer colors that give the collection an added allure!",70.0,,7.0,Wool,India,Traditional,1,"Lyra - LR-814.jpg","Antique Grey, Ecru/Blues",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,3780.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,5600.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,7560.0,,1.0,no,"Antique Grey:#808080, Ecru/Blues:#B0ABA0"
Milano,milano,"Traditional with a modern vibe is just part of the story in this collection, which features meticulously hand-knotted borderless patterns made of 100% Silkette™.  Collection highlights include a variety of popular “broken” designs and patterns with casual-yet-sophisticated marbled effects. So stylish and so soft underfoot!",70.0,,7.0,Wool,India,Contemporary,1,"Milano - ML-171.jpg","Vintage Earth/Ocean",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,3780.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,5600.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,7560.0,,1.0,no,"Vintage Earth/Ocean:#B0ABA0"
Mojave,mojave,"Uniquely casual - our Mojave rugs combine tribal and Southwestern patterns in a combination of traditional and fashionable colors and motifs. Stylish with a rugged appeal, each rug is hand-knotted from 100% premium hand-spun wool. A handsome choice!",35.0,,7.0,Wool,India,Traditional,1,"Mojave - MV-699.jpg","Multi, Slate, Chino/Denim/Desert Clay, Natural, Cornflower",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,1890.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2800.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3780.0,,1.0,no,"Multi:#B0ABA0, Slate:#B0ABA0, Chino/Denim/Desert Clay:#B0ABA0, Natural:#B0ABA0"
Murano,murano,"A new twist on a classic style - Murano is a group of Oushak-weave rugs featuring narrow borders and patterns that are transitional interpretations of tribal designs. These rugs are hand-knotted from 100% hand-spun wool with unique background colorations shaded from darker to lighter.",42.5,,7.0,Wool,India,Traditional,1,"Murano - MR-562.jpg","Mediterranean Sky, Meadow Moss, Riviera Russet",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,2295.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3400.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4590.0,,1.0,no,"Mediterranean Sky:#B0ABA0, Meadow Moss:#B0ABA0, Riviera Russet:#B0ABA0"
Oushak,oushak,"Hand knotted in a Turkish-style weave using 100% premium hand-spun wool on a cotton foundation, these perennially popular rugs remain in a special class all their own. While colors within the collection range from traditional classics to updated modern tones more in keeping with today’s tastes and lifestyles, all of these timeless designs and motifs retain the unique characteristics prized in antique Oushaks.",40.0,,7.0,Wool,India,Traditional,1,"Oushak - OU-463.jpg","Ivory / Spa Blue, Multi, Pewter",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,2160.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3200.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4320.0,,1.0,no,"Ivory / Spa Blue:#F4F0E6, Multi:#B0ABA0, Pewter:#96989B"
Rove,rove,,27.5,,7.0,Wool,India,Contemporary,1,"Rove - RO1781.jpg","Brown, Light Brown",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,1485.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2200.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2970.0,,1.0,no,"Brown:#7B5B3F, Light Brown:#7B5B3F"
Tolora,tolora,"Fresh palettes of modern colors elevate the classic motifs and patterns in this stylish collection to new heights of home fashion chic. Each rug is meticulously hand knotted using premium hand-spun wool yarns and features a near zero pile.",25.0,,7.0,Wool,India,Transitional,1,"Tolora - TL-661.jpg","Aquamarine, Antique Lavendar, Carbon/Sky/Rose, Chambray/Earth",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,1350.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2000.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2700.0,,1.0,no,"Aquamarine:#B0ABA0, Antique Lavendar:#B0ABA0, Carbon/Sky/Rose:#B0ABA0, Chambray/Earth:#B0ABA0"
Titania,titania,"A unique flat & pile weave with a distinctive twist. Hand woven using a combination of premium wool and Silkette™ in a Lori-Loom™ weave, this collection of modern and transitional looks features tonal colorations with unique textural pile motifs that impart a stylish, graphic high-low appearance.",22.5,,7.0,Nylon,India,Contemporary,1,"Titania - TT-596.jpg","Ocean Blue, Chino, Ivory / Caribbean",Nylon,Powerloom,,,"6' x 9'",6.0,9.0,rectangular,1215.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,1800.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2430.0,,1.0,no,"Ocean Blue:#3A6EA8, Chino:#B0ABA0, Ivory / Caribbean:#F4F0E6"
Ventura,ventura,"Afficionados of modern design will naturally gravitate toward this Luxe-Weave™ collection of sophisticated contemporary area rugs that reflects dynamic interplays of color, light and texture. Power-loomed using premium New Zealand wool yarns and our proprietary Luxe-Weave™ process, each of these high-quality rugs receives extensive hand-finishing which includes meticulous hand-binding, hand-carving plus a finishing wash that imparts exceptional softness and a distinctive luster.",17.5,,7.0,Wool,India,Contemporary,1,"Ventura - VN1398.jpg","Blues/Sands Strie",Wool,"Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,945.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,1400.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,1890.0,,1.0,no,"Blues/Sands Strie:#B0ABA0"
Versa,versa,"Energetic textures and patterns are integral characteristics of this versatile collection. Each of these modern borderless patterns is hand knotted using a combination of premium hand-spun wool and Silkette™ in a pile-and-loop weave that gives each design its distinctive textural look and feel.",77.5,,7.0,"Wool & Silkette",India,Contemporary,1,"Versa - VS-607.jpg","Ivory/Indigo Swirl, Grey/Brown Swirl","Wool & Silkette","Hand Knotted",,,"6' x 9'",6.0,9.0,rectangular,4185.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,6200.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,8370.0,,1.0,no,"Ivory/Indigo Swirl:#B0ABA0, Grey/Brown Swirl:#B0ABA0"
Angola,angola,"Angola is a classic design with a timely twist. The sizeable yarn accentuates the simple yet bold construction. Multiple colors of undyed wool work together to create the chunky herringbone. The colorful accent stripe brings this design to life. Rich camel and fresh taupe diversify these offerings. This stylish flatweave would stand out on a staircase or in a family room.",35.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/764z632z2p2r7btw4556s4rc,Beach,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1890.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2800.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3780.0,,1.0,no,Beach:#B0ABA0
Arrieta,arrieta,"Arrieta is an architecturally impactful flatweave with beautiful structure and refined style. Craft and artistry define this fine rib weave. The gorgeous subtle color range lends itself to a multitude of applications. The dynamic combination of natural wools and nylon-blended yarn accentuates the overall texture.",30.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/pjwf83brzq59vx5255n4746,Mist,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1620.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2400.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3240.0,,1.0,no,Mist:#B0ABA0
"Aster Grove",aster,"This chic horizontal stripe is a breath of fresh air. Fine color accents add zest to the dynamic loop pile, creating a lively rhythm across the surface. Hand-loomed from premium wool, this design combines modern flair with timeless craftsmanship, ensuring that its beauty and durability will enhance any room for years to come.",31.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/kvvvcmnn3hf242q2wg639f,"River Rock",Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1674.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2480.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3348.0,,1.0,no,"River Rock:#B0ABA0"
Bamburi,bamburi,"Sister product to Xanadu, Bamburi is a classic geometric. A hint of distressing runs through the diamond patterning to give it some visual interest. Perfect for any room, from nursery to family room. A diverse color range really sets this design apart. Its competitive pricing and timeless look give this flatweave the edge it needs to triumph in the market.",30.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/sr9qhx4kgkqv8f7fprftqpx,"Denim, Khaki",Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1620.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2400.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3240.0,,1.0,no,"Denim:#B0ABA0, Khaki:#B0ABA0"
Breckenridge,breckenridge,"Introducing Breckenridge, a captivating blend of natural and dyed wools, exquisitely hand-loomed into a stylish flatweave. Its updated plaid design redefines tradition and features a vibrant red and cobalt color in the line. The perfect harmony of timeless craftsmanship and contemporary charm, Breckenridge elevates any space with its striking design.",25.0,,8.0,Wool,India,Transitional,1,Breckenridge_Fog.jpg,Fog,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1350.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2000.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2700.0,,1.0,no,Fog:#B0ABA0
Congo,congo,,30.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/pwqc7fvz6mnm9v9jnwx9k,Cord,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1620.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2400.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3240.0,,1.0,no,Cord:#B0ABA0
"Deva Adorn",deva,,38.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/3tvzjjj7kf8w2w9t6pwc3s48,Shale,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2052.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3040.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4104.0,,1.0,no,Shale:#B0ABA0
Euphoria,euphoria,,39.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/t3c387wkrh2bnw8zcfjcmb6g,Rain,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2106.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3120.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4212.0,,1.0,no,Rain:#B0ABA0
Gemma,gemma,,38.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/mnc7bfcxk8qwzgfbzxn9mps,Fossil,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2052.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3040.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4104.0,,1.0,no,Fossil:#B0ABA0
Indra,indra,,38.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/fk6q6stm7vwvkpktm95tts4,Pebble,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2052.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3040.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4104.0,,1.0,no,Pebble:#B0ABA0
Kariba,kariba,,32.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/wtb9tw8b643gf9vnn6b4q5pr,"Soft Sky",Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1728.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2560.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3456.0,,1.0,no,"Soft Sky:#B0ABA0"
Kindle,kindle,,38.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/p447nzf9rjxthw9hhnm78j,Spa,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2052.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3040.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4104.0,,1.0,no,Spa:#B0ABA0
Madin,madin,,33.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/w3bk4vx27rjbj84xs36s7bs,Domino,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1782.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2640.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3564.0,,1.0,no,Domino:#B0ABA0
"Magnolia Fields",magnolia,,27.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/bpwsmwm99wvvq68twngc7h,"Blue Skies",Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1458.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2160.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2916.0,,1.0,no,"Blue Skies:#3A6EA8"
Mariska,mariska,,37.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/3bfcj2xqfbn8frn7wtm4xx4,"Ice Grey",Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1998.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2960.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3996.0,,1.0,no,"Ice Grey:#808080"
Mina,mina,,37.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/59phcss8j2vfk2f73wjbj7p,Greige,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1998.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2960.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3996.0,,1.0,no,Greige:#B0ABA0
"Orchard Bliss",orchard,,37.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/85nvqs4vrtrx3mkkc7vpg3p5,Lapis,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1998.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2960.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3996.0,,1.0,no,Lapis:#B0ABA0
Pickstitch,pickstitch,,46.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/nmp8kjgr8cwx9khcc2bkpkh,Shell,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2484.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3680.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4968.0,,1.0,no,Shell:#B0ABA0
Tallulah,tallulah,,37.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/s9v6kx3k63k5b39sbw7vjvp3,Raven,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1998.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2960.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3996.0,,1.0,no,Raven:#B0ABA0
Thrive,thrive,,49.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/ssmtf5wbxbx3x5vh3ntzkj,Cord,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2646.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3920.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,5292.0,,1.0,no,Cord:#B0ABA0
Tia,tia,,37.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/3bwjpz9cxs88pntvh794k,"Sky Dive",Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1998.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2960.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3996.0,,1.0,no,"Sky Dive:#B0ABA0"
Tranquil,tranquil,,40.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/m9hvmt8npmm6q3phhkfkmcm,Silver,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2160.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3200.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4320.0,,1.0,no,Silver:#C0C0C0
"Varkala Vivid",varkala,,36.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/njt7btf8hz7jqmcrxkc6sjjq,Caribbean,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1944.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2880.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3888.0,,1.0,no,Caribbean:#B0ABA0
"Willow Walk",willow,,21.0,,8.0,Wool,India,Transitional,1,WillowWalk-Alabaster.jpg,Alabaster,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1134.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,1680.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2268.0,,1.0,no,Alabaster:#B0ABA0
"Wisteria Cottage",wisteria,,38.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/5rk3qw3x6x6vksjpr5cwnw4,Breeze,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2052.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3040.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4104.0,,1.0,no,Breeze:#B0ABA0
Xanadu,xanadu,,30.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/gbtpbtrxjbsghhx7nwf34gqc,Pistachio,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1620.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2400.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3240.0,,1.0,no,Pistachio:#B0ABA0
Adara,adara,"Imagine the softness of New Zealand wool cradling your feet with every step, while the subtle sheen of lustrous nylon catches the light, creating a visual dance of texture and tone. This masterfully crafted flatwoven carpet is more than just flooring, it is a statement of elegance, blending the timeless quality of wool with the sleek sophistication of nylon",25.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/35mh8pwgt4vm6w35t2c3gwn,"Indigo Stonewash",Wool,"Poly Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1350.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2000.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2700.0,,1.0,no,"Indigo Stonewash:#B0ABA0"
Kyra,kyra,,38.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/4mm93k6khcgpb5rtjjghqpkr,"Celestial Blue",Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2052.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3040.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4104.0,,1.0,no,"Celestial Blue:#3A6EA8"
Nessa,nessa,,36.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/rbt47635kkr8k93fqvz9p7,Sapphire,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1944.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2880.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3888.0,,1.0,no,Sapphire:#B0ABA0
Sita,sita,,37.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/ck8rjqtg9ncqhrcvp6jggnh,"Sand Dollar",Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1998.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2960.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3996.0,,1.0,no,"Sand Dollar:#D9C7A3"
Tasha,tasha,,35.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/hbwbs4wbhqv7t8km4n8fp7ch,Graphite,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1890.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2800.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3780.0,,1.0,no,Graphite:#B0ABA0
